"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:44","23918","0","submit new tag","press","tag","1.02151","-2.54","0","A Tree",NULL,NULL,"275","303","0.501951","0.603245","1.58509","1.29935","1.33921","75","0","0","0","1","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:45","26920","0","pan right","press","tag","1.02151","-2.54","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","1","1","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:45","26920","0","submit new tag","press","tag","1.02151","0","0","Boat",NULL,NULL,"120","120","-0.913982","-0.410313","-1.70959","0.346365","0.400725","75","0","0","1","1","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:47","28922","0","pan right","release","tag","1.02151","-3.81","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","2","2","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:49","30926","0","Floating Object","press","tag","1.02151","-3.81","0","Floating Object",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","2","2","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:49","30926","0","zoom in","press","tag","0.0537634","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","2","2","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:50","30926","0","Floating Object","release","tag","1.02151","-3.81","0","Floating Object","298","87","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","2","2","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:50","31927","0","zoom in","release","tag","0.0537634","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","0","0","2","2","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:50","31927","0","resize new tag","press","tag","1.02151","-3.81","0","Floating Object","256","435","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","2","2","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:51","32928","0","resize new tag","release","tag","1.02151","-3.81","0","Floating Object","234","403","75","56",NULL,NULL,NULL,NULL,NULL,"75","0","0","2","3","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:52","32928","0","pan right","press","tag","0.0537634","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","0","0","2","3","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:52","33928","0","move new tag","press","tag","1.02151","-3.81","0","Floating Object","234","403","75","56",NULL,NULL,NULL,NULL,NULL,"75","0","0","2","3","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:52","33928","0","pan right","release","tag","0.0537634","-0.182331","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","0","0","2","3","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:53","34930","0","move new tag","release","tag","1.02151","-3.81","0","Floating Object","209","423","75","56",NULL,NULL,NULL,NULL,NULL,"75","0","1","2","3","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:53","34930","0","pan up","press","tag","0.0537634","-0.182331","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","2","3","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:53","34930","0","pan up","release","tag","0.0537634","-0.182331","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","2","3","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:54","34930","0","submit new tag","press","tag","1.02151","-3.81","0","Floating Object",NULL,NULL,"75","56","-0.724432","-0.922256","1.60289","0.381833","0.252517","75","0","1","2","3","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:54","35931","0","A Tree","press","tag","0.0537634","-0.182331","0.107254","A Tree",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","3","3","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:55","36932","0","A Tree","release","tag","0.0537634","-0.182331","0.107254","A Tree","60","60","120","120",NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","3","3","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:56","36932","0","pan right","press","tag","1.02151","-3.81","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","3","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:56","36932","0","pan down","press","tag","1.02151","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","3","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:56","37933","0","pan down","release","tag","1.02151","0","-0.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","3","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:57","38934","0","pan left","press","tag","1.02151","0","-0.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","4","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:57","38934","0","resize new tag","press","tag","0.0537634","-0.182331","0.107254","A Tree","479","338","120","120",NULL,NULL,NULL,NULL,NULL,"40.2201","0","1","3","4","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:57","38934","1","pan left","release","tag","1.02151","0.33","-0.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","1","3","4","0","0","0","0","0","0","0","0"
