batch,gameID,player,loc,image,interval,time,ntags,ntag_image1,ntag_image2,ntag_image3,ntag_image4,ntag_image5,ntag_image6,uniqueID,ind,condition
batch_012219,13,2,2,3,40083,2.712183333,4,0,0,1,0,12,0,batch_012219 13 2,2,collaboration
batch_012219,13,1,1,5,39078,2.929366667,3,0,0,1,0,13,0,batch_012219 13 1,1,collaboration
batch_012219,13,3,3,2,19068,3.113166667,8,0,1,1,0,13,0,batch_012219 13 3,3,collaboration
batch_012219,13,1,1,5,26062,3.363733333,4,0,1,1,0,14,0,batch_012219 13 1,1,collaboration
batch_012219,13,3,3,2,15034,3.363733333,9,0,2,1,0,14,0,batch_012219 13 3,3,collaboration
batch_012219,13,3,3,2,15052,3.6146,10,0,3,1,0,14,0,batch_012219 13 3,3,collaboration
batch_012219,13,1,1,5,35088,3.948533333,5,0,3,1,0,15,0,batch_012219 13 1,1,collaboration
batch_012219,13,2,2,3,96222,4.315883333,5,0,3,2,0,15,0,batch_012219 13 2,2,collaboration
batch_012219,13,3,3,2,45079,4.365916667,11,0,4,2,0,15,0,batch_012219 13 3,3,collaboration
batch_012219,13,2,2,3,12032,4.516416667,6,0,4,3,0,15,0,batch_012219 13 2,2,collaboration
batch_012219,13,3,3,2,15046,4.616683333,12,0,5,3,0,15,0,batch_012219 13 3,3,collaboration
batch_012219,13,3,3,2,13015,4.8336,13,0,6,3,0,15,0,batch_012219 13 3,3,collaboration
batch_012219,13,3,3,2,16019,5.100583333,14,0,7,3,0,15,0,batch_012219 13 3,3,collaboration
batch_012219,13,2,4,1,22051,5.367783333,7,1,7,3,0,15,0,batch_012219 13 2,2,collaboration
batch_012219,13,2,4,1,7009,5.4846,8,2,7,3,0,15,0,batch_012219 13 2,2,collaboration
batch_012219,13,3,3,2,31056,5.618183333,15,2,8,3,0,15,0,batch_012219 13 3,3,collaboration
batch_012219,13,3,3,2,22040,5.985516667,16,2,9,3,0,15,0,batch_012219 13 3,3,collaboration
batch_012219,13,1,1,5,44075,6.102366667,6,2,9,3,0,16,0,batch_012219 13 1,1,collaboration
batch_012219,13,3,3,2,23049,6.369666667,17,2,10,3,0,16,0,batch_012219 13 3,3,collaboration
batch_012219,13,2,5,4,11031,6.7037,9,2,10,3,1,16,0,batch_012219 13 2,2,collaboration
batch_012219,13,2,5,4,16027,6.970816667,10,2,10,3,2,16,0,batch_012219 13 2,2,collaboration
batch_012219,13,2,5,4,15040,7.221483333,11,2,10,3,3,16,0,batch_012219 13 2,2,collaboration
batch_012219,13,2,5,4,9018,7.371783333,12,2,10,3,4,16,0,batch_012219 13 2,2,collaboration
batch_012219,13,3,3,2,79154,7.6889,18,2,11,3,4,16,0,batch_012219 13 3,3,collaboration
batch_012219,13,2,5,4,35051,7.955966667,13,2,11,3,5,16,0,batch_012219 13 2,2,collaboration
batch_012219,13,3,3,2,26044,8.122966667,19,2,12,3,5,16,0,batch_012219 13 3,3,collaboration
batch_012219,13,2,5,4,18030,8.256466667,14,2,12,3,6,16,0,batch_012219 13 2,2,collaboration
batch_012219,13,3,3,2,22032,8.490166667,20,2,13,3,6,16,0,batch_012219 13 3,3,collaboration
batch_012219,13,2,5,4,21032,8.607,15,2,13,3,7,16,0,batch_012219 13 2,2,collaboration
batch_012219,13,2,6,6,22056,9.141366667,16,2,13,3,7,16,1,batch_012219 13 2,2,collaboration
batch_012219,13,3,3,2,41078,9.1748,21,2,14,3,7,16,1,batch_012219 13 3,3,collaboration
batch_012219,13,3,3,2,17127,9.46025,22,2,15,3,7,16,1,batch_012219 13 3,3,collaboration
batch_012219,13,2,6,6,26157,9.577316667,17,2,15,3,7,16,2,batch_012219 13 2,2,collaboration
batch_020819,3,1,1,4,10037,0.2634,1,0,0,0,1,0,0,batch_020819 3 1,43,collaboration
batch_020819,3,2,1,4,13043,0.43045,1,0,0,0,2,0,0,batch_020819 3 2,44,collaboration
batch_020819,3,1,1,4,15047,0.514183333,2,0,0,0,3,0,0,batch_020819 3 1,43,collaboration
batch_020819,3,2,1,4,11030,0.614283333,2,0,0,0,4,0,0,batch_020819 3 2,44,collaboration
batch_020819,3,3,2,6,29097,0.7145,1,0,0,0,4,0,1,batch_020819 3 3,45,collaboration
batch_020819,3,1,1,4,16025,0.781266667,3,0,0,0,5,0,1,batch_020819 3 1,43,collaboration
batch_020819,3,1,1,4,10017,0.948216667,4,0,0,0,6,0,1,batch_020819 3 1,43,collaboration
batch_020819,3,3,2,6,16026,0.9816,2,0,0,0,6,0,2,batch_020819 3 3,45,collaboration
batch_020819,3,2,1,4,27046,1.06505,3,0,0,0,7,0,2,batch_020819 3 2,44,collaboration
batch_020819,3,1,1,4,10013,1.1151,5,0,0,0,8,0,2,batch_020819 3 1,43,collaboration
batch_020819,3,3,2,6,9010,1.131766667,3,0,0,0,8,0,3,batch_020819 3 3,45,collaboration
batch_020819,3,3,2,6,20029,1.465583333,4,0,0,0,8,0,4,batch_020819 3 3,45,collaboration
batch_020819,3,1,1,4,23030,1.498933333,6,0,0,0,9,0,4,batch_020819 3 1,43,collaboration
batch_020819,3,2,4,3,14040,1.7159,4,0,0,1,9,0,4,batch_020819 3 2,44,collaboration
batch_020819,3,2,4,3,8017,1.849516667,5,0,0,2,9,0,4,batch_020819 3 2,44,collaboration
batch_020819,3,2,4,3,12014,2.04975,6,0,0,3,9,0,4,batch_020819 3 2,44,collaboration
batch_020819,3,3,2,6,17042,2.11685,5,0,0,3,9,0,5,batch_020819 3 3,45,collaboration
batch_020819,3,3,2,6,12022,2.317216667,6,0,0,3,9,0,6,batch_020819 3 3,45,collaboration
batch_020819,3,2,4,3,24071,2.450933333,7,0,0,4,9,0,6,batch_020819 3 2,44,collaboration
batch_020819,3,2,4,3,25056,2.868533333,8,0,0,5,9,0,6,batch_020819 3 2,44,collaboration
batch_020819,3,1,3,1,44110,3.202366667,7,1,0,5,9,0,6,batch_020819 3 1,43,collaboration
batch_020819,3,3,5,5,22069,3.202366667,7,1,0,5,9,1,6,batch_020819 3 3,45,collaboration
batch_020819,3,1,3,1,9011,3.35255,8,2,0,5,9,1,6,batch_020819 3 1,43,collaboration
batch_020819,3,3,5,5,10013,3.36925,8,2,0,5,9,2,6,batch_020819 3 3,45,collaboration
batch_020819,3,2,4,3,39062,3.519566667,9,2,0,6,9,2,6,batch_020819 3 2,44,collaboration
batch_020819,3,3,5,5,24054,3.77015,9,2,0,6,9,3,6,batch_020819 3 3,45,collaboration
batch_020819,3,1,3,1,26058,3.78685,9,3,0,6,9,3,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,3,1,8028,3.92065,10,4,0,6,9,3,6,batch_020819 3 1,43,collaboration
batch_020819,3,2,6,2,18070,4.12105,10,4,1,6,9,3,6,batch_020819 3 2,44,collaboration
batch_020819,3,2,6,2,9024,4.27145,11,4,2,6,9,3,6,batch_020819 3 2,44,collaboration
batch_020819,3,2,6,2,9027,4.4219,12,4,3,6,9,3,6,batch_020819 3 2,44,collaboration
batch_020819,3,2,6,2,16069,4.689716667,13,4,4,6,9,3,6,batch_020819 3 2,44,collaboration
batch_020819,3,2,6,2,9042,4.840416667,14,4,5,6,9,3,6,batch_020819 3 2,44,collaboration
batch_020819,3,1,5,5,19137,4.974266667,11,4,5,6,9,4,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,6018,5.074566667,12,4,5,6,9,5,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,6017,5.17485,13,4,5,6,9,6,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,5018,5.258483333,14,4,5,6,9,7,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,4035,5.325733333,15,4,5,6,9,8,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,5014,5.4093,16,4,5,6,9,9,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,16096,5.677566667,17,4,5,6,9,10,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,11020,5.861233333,18,4,5,6,9,11,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,5,5,26078,6.295866667,19,4,5,6,9,12,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,6,2,30133,7.148533333,20,4,6,6,9,12,6,batch_020819 3 1,43,collaboration
batch_020819,3,1,6,2,8030,7.282366667,21,4,7,6,9,12,6,batch_020819 3 1,43,collaboration
batch_020819,3,2,3,1,63237,7.282366667,15,5,7,6,9,12,6,batch_020819 3 2,44,collaboration
batch_020819,3,2,3,1,11035,7.466283333,16,6,7,6,9,12,6,batch_020819 3 2,44,collaboration
batch_020819,3,2,2,6,23093,8.1017,17,6,7,6,9,12,7,batch_020819 3 2,44,collaboration
batch_020819,3,1,4,3,28154,9.005533333,22,6,7,7,9,12,7,batch_020819 3 1,43,collaboration
batch_020819,3,1,4,3,7032,9.122733333,23,6,7,8,9,12,7,batch_020819 3 1,43,collaboration
batch_020819,3,2,4,3,46428,9.979866667,18,6,7,9,9,12,7,batch_020819 3 2,44,collaboration
batch_020819,5,1,1,2,42095,0.832533333,1,0,1,0,0,0,0,batch_020819 5 1,55,collaboration
batch_020819,5,3,3,5,39104,0.94935,1,0,1,0,0,1,0,batch_020819 5 3,57,collaboration
batch_020819,5,2,2,1,23049,1.233166667,1,1,1,0,0,1,0,batch_020819 5 2,56,collaboration
batch_020819,5,2,2,1,21061,1.584183333,2,2,1,0,0,1,0,batch_020819 5 2,56,collaboration
batch_020819,5,1,1,2,47103,1.617583333,2,2,2,0,0,1,0,batch_020819 5 1,55,collaboration
batch_020819,5,2,2,1,27066,2.035283333,3,3,2,0,0,1,0,batch_020819 5 2,56,collaboration
batch_020819,5,3,4,4,38134,2.336483333,2,3,2,0,1,1,0,batch_020819 5 3,57,collaboration
batch_020819,5,2,2,1,32134,2.57085,4,4,2,0,1,1,0,batch_020819 5 2,56,collaboration
batch_020819,5,3,4,4,16075,2.6044,3,4,2,0,2,1,0,batch_020819 5 3,57,collaboration
batch_020819,5,1,5,6,21160,2.721283333,3,4,2,0,2,1,1,batch_020819 5 1,55,collaboration
batch_020819,5,3,4,4,9023,2.754783333,4,4,2,0,3,1,1,batch_020819 5 3,57,collaboration
batch_020819,5,1,5,6,28105,3.1897,4,4,2,0,3,1,2,batch_020819 5 1,55,collaboration
batch_020819,5,3,4,4,28106,3.223216667,5,4,2,0,4,1,2,batch_020819 5 3,57,collaboration
batch_020819,5,2,6,3,17175,3.441216667,5,4,2,1,4,1,2,batch_020819 5 2,56,collaboration
batch_020819,5,3,4,4,18092,3.52475,6,4,2,1,5,1,2,batch_020819 5 3,57,collaboration
batch_020819,5,1,5,6,21105,3.54145,5,4,2,1,5,1,3,batch_020819 5 1,55,collaboration
batch_020819,5,2,6,3,12044,3.64195,6,4,2,2,5,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,3,4,4,13039,3.742066667,7,4,2,2,6,1,3,batch_020819 5 3,57,collaboration
batch_020819,5,2,6,3,10015,3.808866667,7,4,2,3,6,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,2,6,3,20049,4.143016667,8,4,2,4,6,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,3,4,4,27064,4.193133333,8,4,2,4,7,1,3,batch_020819 5 3,57,collaboration
batch_020819,5,2,6,3,12024,4.343416667,9,4,2,5,7,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,2,6,3,25109,4.7619,10,4,2,6,7,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,2,6,3,20069,5.096383333,11,4,2,7,7,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,2,6,3,18058,5.39735,12,4,2,8,7,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,2,6,3,11036,5.581283333,13,4,2,9,7,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,2,6,3,17058,5.865583333,14,4,2,10,7,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,3,1,2,58264,6.116783333,9,4,3,10,7,1,3,batch_020819 5 3,57,collaboration
batch_020819,5,2,6,3,20089,6.2004,15,4,3,11,7,1,3,batch_020819 5 2,56,collaboration
batch_020819,5,1,3,5,18100,6.233833333,6,4,3,11,7,2,3,batch_020819 5 1,55,collaboration
batch_020819,5,2,6,3,6020,6.300733333,16,4,3,12,7,2,3,batch_020819 5 2,56,collaboration
batch_020819,5,1,3,5,12044,6.434566667,7,4,3,12,7,3,3,batch_020819 5 1,55,collaboration
batch_020819,5,3,1,2,19067,6.434566667,10,4,4,12,7,3,3,batch_020819 5 3,57,collaboration
batch_020819,5,1,3,5,14069,6.66905,8,4,4,12,7,4,3,batch_020819 5 1,55,collaboration
batch_020819,5,2,6,3,24104,6.702466667,17,4,4,13,7,4,3,batch_020819 5 2,56,collaboration
batch_020819,5,1,3,5,13051,6.886566667,9,4,4,13,7,5,3,batch_020819 5 1,55,collaboration
batch_020819,5,1,3,5,13086,7.104666667,10,4,4,13,7,6,3,batch_020819 5 1,55,collaboration
batch_020819,5,2,6,3,26146,7.138233333,18,4,4,14,7,6,3,batch_020819 5 2,56,collaboration
batch_020819,5,2,6,3,12056,7.339166667,19,4,4,15,7,6,3,batch_020819 5 2,56,collaboration
batch_020819,5,1,3,5,19116,7.423266667,11,4,4,15,7,7,3,batch_020819 5 1,55,collaboration
batch_020819,5,2,6,3,10102,7.507533333,20,4,4,16,7,7,3,batch_020819 5 2,56,collaboration
batch_020819,5,3,1,2,79616,7.7615,11,4,5,16,7,7,3,batch_020819 5 3,57,collaboration
batch_020819,5,1,3,5,21305,7.77835,12,4,5,16,7,8,3,batch_020819 5 1,55,collaboration
batch_020819,5,2,6,3,16249,7.77835,21,4,5,17,7,8,3,batch_020819 5 2,56,collaboration
batch_020819,5,1,3,5,19250,8.099183333,13,4,5,17,7,9,3,batch_020819 5 1,55,collaboration
batch_020819,5,1,3,5,23703,8.494233333,14,4,5,17,7,10,3,batch_020819 5 1,55,collaboration
batch_020819,5,2,5,6,34791,8.762366667,22,4,5,17,7,10,4,batch_020819 5 2,56,collaboration
batch_020819,5,2,5,6,6027,8.862816667,23,4,5,17,7,10,5,batch_020819 5 2,56,collaboration
batch_020819,5,2,5,6,7036,8.980083333,24,4,5,17,7,10,6,batch_020819 5 2,56,collaboration
batch_020819,5,2,5,6,5033,9.063966667,25,4,5,17,7,10,7,batch_020819 5 2,56,collaboration
batch_020819,5,2,5,6,8068,9.198433333,26,4,5,17,7,10,8,batch_020819 5 2,56,collaboration
batch_020819,5,2,5,6,9050,9.349266667,27,4,5,17,7,10,9,batch_020819 5 2,56,collaboration
batch_020819,5,2,5,6,7025,9.46635,28,4,5,17,7,10,10,batch_020819 5 2,56,collaboration
batch_020819,5,1,3,5,62393,9.534116667,15,4,5,17,7,11,10,batch_020819 5 1,55,collaboration
batch_020819,5,3,2,1,73932,9.669366667,12,5,5,17,7,11,10,batch_020819 5 3,57,collaboration
batch_020819,5,1,3,5,16148,9.80325,16,5,5,17,7,12,10,batch_020819 5 1,55,collaboration
batch_020819,6,1,1,2,24076,0.505133333,1,0,1,0,0,0,0,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,22092,0.65545,1,0,1,1,0,0,0,batch_020819 6 2,59,collaboration
batch_020819,6,1,1,2,14028,0.738933333,2,0,2,1,0,0,0,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,18047,0.956233333,2,0,2,2,0,0,0,batch_020819 6 2,59,collaboration
batch_020819,6,1,1,2,26064,1.173333333,3,0,3,2,0,0,0,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,27117,1.408183333,3,0,3,3,0,0,0,batch_020819 6 2,59,collaboration
batch_020819,6,1,1,2,18105,1.475083333,4,0,4,3,0,0,0,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,26086,1.84295,4,0,4,4,0,0,0,batch_020819 6 2,59,collaboration
batch_020819,6,1,1,2,24086,1.876516667,5,0,5,4,0,0,0,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,9049,1.993766667,5,0,5,5,0,0,0,batch_020819 6 2,59,collaboration
batch_020819,6,3,4,6,52259,2.110633333,1,0,5,5,0,0,1,batch_020819 6 3,60,collaboration
batch_020819,6,2,3,3,10027,2.160883333,6,0,5,6,0,0,1,batch_020819 6 2,59,collaboration
batch_020819,6,3,4,6,16092,2.378833333,2,0,5,6,0,0,2,batch_020819 6 3,60,collaboration
batch_020819,6,1,2,4,14096,2.462433333,6,0,5,6,1,0,2,batch_020819 6 1,58,collaboration
batch_020819,6,3,4,6,18052,2.6797,3,0,5,6,1,0,3,batch_020819 6 3,60,collaboration
batch_020819,6,2,3,3,38152,2.79675,7,0,5,7,1,0,3,batch_020819 6 2,59,collaboration
batch_020819,6,1,2,4,21061,2.81345,7,0,5,7,2,0,3,batch_020819 6 1,58,collaboration
batch_020819,6,3,4,6,14041,2.913716667,4,0,5,7,2,0,4,batch_020819 6 3,60,collaboration
batch_020819,6,2,3,3,15031,3.047266667,8,0,5,8,2,0,4,batch_020819 6 2,59,collaboration
batch_020819,6,3,4,6,12020,3.11405,5,0,5,8,2,0,5,batch_020819 6 3,60,collaboration
batch_020819,6,1,2,4,27055,3.264366667,8,0,5,8,3,0,5,batch_020819 6 1,58,collaboration
batch_020819,6,3,4,6,13037,3.331333333,6,0,5,8,3,0,6,batch_020819 6 3,60,collaboration
batch_020819,6,2,3,3,18055,3.348183333,9,0,5,9,3,0,6,batch_020819 6 2,59,collaboration
batch_020819,6,2,3,3,11053,3.5324,10,0,5,10,3,0,6,batch_020819 6 2,59,collaboration
batch_020819,6,1,2,4,19095,3.582616667,9,0,5,10,4,0,6,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,13043,3.749783333,11,0,5,11,4,0,6,batch_020819 6 2,59,collaboration
batch_020819,6,1,2,4,17053,3.866833333,10,0,5,11,5,0,6,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,10034,3.917016667,12,0,5,12,5,0,6,batch_020819 6 2,59,collaboration
batch_020819,6,1,2,4,15049,4.11765,11,0,5,12,6,0,6,batch_020819 6 1,58,collaboration
batch_020819,6,2,3,3,18056,4.21795,13,0,5,13,6,0,6,batch_020819 6 2,59,collaboration
batch_020819,6,3,5,5,28110,4.234683333,7,0,5,13,6,1,6,batch_020819 6 3,60,collaboration
batch_020819,6,3,5,5,12041,4.435366667,8,0,5,13,6,2,6,batch_020819 6 3,60,collaboration
batch_020819,6,3,5,5,49185,5.255116667,9,0,5,13,6,3,6,batch_020819 6 3,60,collaboration
batch_020819,6,1,6,1,47259,5.355666667,12,1,5,13,6,3,6,batch_020819 6 1,58,collaboration
batch_020819,6,3,5,5,12067,5.456233333,10,1,5,13,6,4,6,batch_020819 6 3,60,collaboration
batch_020819,6,1,6,1,7036,5.472933333,13,2,5,13,6,4,6,batch_020819 6 1,58,collaboration
batch_020819,6,2,5,5,25143,5.5231,14,2,5,13,6,5,6,batch_020819 6 2,59,collaboration
batch_020819,6,2,5,5,18071,5.824283333,15,2,5,13,6,6,6,batch_020819 6 2,59,collaboration
batch_020819,6,1,6,1,26103,5.907983333,14,3,5,13,6,6,6,batch_020819 6 1,58,collaboration
batch_020819,6,2,5,5,9054,5.975183333,16,3,5,13,6,7,6,batch_020819 6 2,59,collaboration
batch_020819,6,3,5,5,34168,6.0257,11,3,5,13,6,8,6,batch_020819 6 3,60,collaboration
batch_020819,6,1,6,1,9073,6.0592,15,4,5,13,6,8,6,batch_020819 6 1,58,collaboration
batch_020819,6,3,5,5,11054,6.209933333,12,4,5,13,6,9,6,batch_020819 6 3,60,collaboration
batch_020819,6,1,6,1,19140,6.3782,16,5,5,13,6,9,6,batch_020819 6 1,58,collaboration
batch_020819,6,3,5,5,12112,6.4118,13,5,5,13,6,10,6,batch_020819 6 3,60,collaboration
batch_020819,6,2,5,5,34316,6.547116667,17,5,5,13,6,11,6,batch_020819 6 2,59,collaboration
batch_020819,6,3,5,5,11176,6.598066667,14,5,5,13,6,12,6,batch_020819 6 3,60,collaboration
batch_020819,6,3,5,5,18256,6.902333333,15,5,5,13,6,13,6,batch_020819 6 3,60,collaboration
batch_020819,6,2,5,5,33425,7.1042,18,5,5,13,6,14,6,batch_020819 6 2,59,collaboration
batch_020819,6,1,4,6,16731,7.34785,17,5,5,13,6,14,7,batch_020819 6 1,58,collaboration
batch_020819,6,2,5,5,19675,7.432116667,19,5,5,13,6,15,7,batch_020819 6 2,59,collaboration
batch_020819,6,1,4,6,26164,7.783916667,18,5,5,13,6,15,8,batch_020819 6 1,58,collaboration
batch_020819,6,1,4,6,16101,8.052266667,19,5,5,13,6,15,9,batch_020819 6 1,58,collaboration
batch_020819,6,1,4,6,43336,8.774533333,20,5,5,13,6,15,10,batch_020819 6 1,58,collaboration
batch_020819,6,1,4,6,25175,9.194116667,21,5,5,13,6,15,11,batch_020819 6 1,58,collaboration
batch_020819,6,3,2,4,33406,9.5976,16,5,5,13,7,15,11,batch_020819 6 3,60,collaboration
batch_020819,6,2,6,1,58409,9.9656,20,6,5,13,7,15,11,batch_020819 6 2,59,collaboration
batch_020819,6,3,2,4,22080,9.9656,17,6,5,13,8,15,11,batch_020819 6 3,60,collaboration
batch_020819,6,1,1,2,28182,9.999083333,22,6,6,13,8,15,11,batch_020819 6 1,58,collaboration
batch_020819,8,3,1,1,27137,0.556433333,1,1,0,0,0,0,0,batch_020819 8 3,63,collaboration
batch_020819,8,3,1,1,11036,0.740366667,2,2,0,0,0,0,0,batch_020819 8 3,63,collaboration
batch_020819,8,1,5,3,23187,0.840683333,1,2,0,1,0,0,0,batch_020819 8 1,61,collaboration
batch_020819,8,2,2,5,24108,0.907533333,1,2,0,1,0,1,0,batch_020819 8 2,62,collaboration
batch_020819,8,3,1,1,20066,1.0748,3,3,0,1,0,1,0,batch_020819 8 3,63,collaboration
batch_020819,8,1,5,3,20066,1.175116667,2,3,0,2,0,1,0,batch_020819 8 1,61,collaboration
batch_020819,8,1,5,3,18057,1.476066667,3,3,0,3,0,1,0,batch_020819 8 1,61,collaboration
batch_020819,8,3,1,1,29112,1.56,4,4,0,3,0,1,0,batch_020819 8 3,63,collaboration
batch_020819,8,2,2,5,41157,1.593483333,2,4,0,3,0,2,0,batch_020819 8 2,62,collaboration
batch_020819,8,1,5,3,22099,1.844383333,4,4,0,4,0,2,0,batch_020819 8 1,61,collaboration
batch_020819,8,3,3,2,27151,2.313016667,5,4,1,4,0,2,0,batch_020819 8 3,63,collaboration
batch_020819,8,1,6,4,12066,2.497116667,5,4,1,4,1,2,0,batch_020819 8 1,61,collaboration
batch_020819,8,3,3,2,22098,2.681316667,6,4,2,4,1,2,0,batch_020819 8 3,63,collaboration
batch_020819,8,2,2,5,69311,2.748666667,3,4,2,4,1,3,0,batch_020819 8 2,62,collaboration
batch_020819,8,3,3,2,18111,2.983166667,7,4,3,4,1,3,0,batch_020819 8 3,63,collaboration
batch_020819,8,1,6,4,34208,3.06725,6,4,3,4,2,3,0,batch_020819 8 1,61,collaboration
batch_020819,8,3,3,2,22296,3.354766667,8,4,4,4,2,3,0,batch_020819 8 3,63,collaboration
batch_020819,8,3,3,2,12174,3.557666667,9,4,5,4,2,3,0,batch_020819 8 3,63,collaboration
batch_020819,8,1,6,4,37525,3.692666667,7,4,5,4,3,3,0,batch_020819 8 1,61,collaboration
batch_020819,8,2,2,5,57661,3.709683333,4,4,5,4,3,4,0,batch_020819 8 2,62,collaboration
batch_020819,8,3,3,2,12132,3.759866667,10,4,6,4,3,4,0,batch_020819 8 3,63,collaboration
batch_020819,8,3,3,2,10073,3.92775,11,4,7,4,3,4,0,batch_020819 8 3,63,collaboration
batch_020819,8,1,6,4,31772,4.2222,8,4,7,4,4,4,0,batch_020819 8 1,61,collaboration
batch_020819,8,2,2,5,35779,4.306,5,4,7,4,4,5,0,batch_020819 8 2,62,collaboration
batch_020819,8,1,6,4,11049,4.40635,9,4,7,4,5,5,0,batch_020819 8 1,61,collaboration
batch_020819,8,2,2,5,40232,4.976533333,6,4,7,4,5,6,0,batch_020819 8 2,62,collaboration
batch_020819,8,1,4,6,25208,5.076866667,10,4,7,4,5,6,1,batch_020819 8 1,61,collaboration
batch_020819,8,1,4,6,13184,5.2966,11,4,7,4,5,6,2,batch_020819 8 1,61,collaboration
batch_020819,8,3,4,6,31321,5.330066667,12,4,7,4,5,6,3,batch_020819 8 3,63,collaboration
batch_020819,8,3,4,6,10049,5.49755,13,4,7,4,5,6,4,batch_020819 8 3,63,collaboration
batch_020819,8,2,2,5,37296,5.598133333,7,4,7,4,5,7,4,batch_020819 8 2,62,collaboration
batch_020819,8,3,4,6,12075,5.6988,14,4,7,4,5,7,5,batch_020819 8 3,63,collaboration
batch_020819,8,1,4,6,27145,5.749016667,12,4,7,4,5,7,6,batch_020819 8 1,61,collaboration
batch_020819,8,1,4,6,13104,5.967416667,13,4,7,4,5,7,7,batch_020819 8 1,61,collaboration
batch_020819,8,3,4,6,25252,6.119666667,15,4,7,4,5,7,8,batch_020819 8 3,63,collaboration
batch_020819,8,3,4,6,15067,6.370783333,16,4,7,4,5,7,9,batch_020819 8 3,63,collaboration
batch_020819,8,2,2,5,59404,6.5882,8,4,7,4,5,8,9,batch_020819 8 2,62,collaboration
batch_020819,8,3,4,6,15052,6.62165,17,4,7,4,5,8,10,batch_020819 8 3,63,collaboration
batch_020819,8,3,4,6,26434,7.062216667,18,4,7,4,5,8,11,batch_020819 8 3,63,collaboration
batch_020819,8,1,1,1,41577,7.48095,14,5,7,4,5,8,11,batch_020819 8 1,61,collaboration
batch_020819,8,3,5,3,24102,7.66495,19,5,7,5,5,8,11,batch_020819 8 3,63,collaboration
batch_020819,8,3,5,3,17076,7.94955,20,5,7,6,5,8,11,batch_020819 8 3,63,collaboration
batch_020819,8,1,1,1,35181,8.0673,15,6,7,6,5,8,11,batch_020819 8 1,61,collaboration
batch_020819,8,2,2,5,119875,8.586116667,9,6,7,6,5,9,11,batch_020819 8 2,62,collaboration
batch_020819,8,3,5,3,49230,8.77005,21,6,7,7,5,9,11,batch_020819 8 3,63,collaboration
batch_020819,8,2,2,5,34158,9.155416667,10,6,7,7,5,10,11,batch_020819 8 2,62,collaboration
batch_020819,8,3,5,3,30153,9.2726,22,6,7,8,5,10,11,batch_020819 8 3,63,collaboration
batch_020819,8,1,6,4,15216,9.607483333,16,6,7,8,6,10,11,batch_020819 8 1,61,collaboration
batch_020819,8,2,2,5,27124,9.607483333,11,6,7,8,6,11,11,batch_020819 8 2,62,collaboration
batch_020819,8,1,6,4,22090,9.97565,17,6,7,8,7,11,11,batch_020819 8 1,61,collaboration
batch_020819,9,1,2,5,23039,0.715033333,1,0,0,0,0,1,0,batch_020819 9 1,64,collaboration
batch_020819,9,1,2,5,13043,0.932416667,2,0,0,0,0,2,0,batch_020819 9 1,64,collaboration
batch_020819,9,1,2,5,16075,1.200333333,3,0,0,0,0,3,0,batch_020819 9 1,64,collaboration
batch_020819,9,2,4,3,47242,1.334116667,1,0,0,1,0,3,0,batch_020819 9 2,65,collaboration
batch_020819,9,1,2,5,16055,1.467916667,4,0,0,1,0,4,0,batch_020819 9 1,64,collaboration
batch_020819,9,3,5,6,36175,1.534783333,1,0,0,1,0,4,1,batch_020819 9 3,66,collaboration
